"car_id","car_make","car_model","car_gears","car_fuel_type","car_transmission_type"
"8c54815c330243c3fbdd9f169aab63d1",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"1791f54e11532eeed94d21a2f986820d",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"7c19ca4f785cc3467144c4371050fb48",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"762cc505bd70d5021df612dab2543186",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"9f06d2b5b49eb2930fb6b407c63ba2bc",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"0c773023ce0b9805d74fa28cc4f2d712",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
ce7fdee06cb3414a35a318339df9be3f,AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"93832da0c7945d268c8e7bdd3888786f",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"25df5d0fc241092a06a6f21ead59130f",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"403a07b6039628596b449bab96e3e50e",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
f674b23d78531a870d55d59ee7b6fbbd,AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"863ea80831b083d6e0f3b602c8d14421",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
"696d45d239777cdb0b3692cae042a947",AUDI,A3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
cfafce5a206e5aa39bf802911c958890,AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
"49c61590b6858be3604ea9a6ba0cb9c0",AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
"48e13027796d9744b6cf4c1ad710ad93",AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
cbf8f5593baa4d1fc41977e5d8147613,AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
dfdcfcc4f3408e56681ef5c4260a63ae,AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
"5ee4a19fc0a4132c9102e6e8d2f9964b",AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
bcc8485b5c82ee630b4a1282c4f75bce,AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
"93aa254103de7e889d18a1bd68e260db",AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
"0cf15fbcaaa70674def8bfbe1d2473a0",AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
c8843e0b1c85fab791ad7ac237f63eb6,AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
"240cff63aa82ecde5a94f8f24ba4613e",AUDI,A4,"1",Unknown,Selectable Continuously Variable (e.g. CVT with paddles)
"37dce3dc465964d6d9f9fab694636072",AUDI,A6,"8",Unknown,Semi-Automatic
"20b9b9f970ecbee3f807c0d71de04161",AUDI,A6,"8",Unknown,Semi-Automatic
"369a9e42fa66527009f6de11303d832b",HONDA,ACCORD,"6",Unknown,Manual
ce64483ac8abb9ce0af6d9bdf353489a,HYUNDAI,Accent,"6",Unknown,Manual
"120dd7d8daf928f0abe289a9b9ab46bc",HYUNDAI,Accent,"6",Unknown,Manual
"7ac111ead8607c03f6b3719a664c9fc2",HYUNDAI,Accent,"6",Unknown,Manual
"94557b17f92c9c79d560c619d7031619",HYUNDAI,Accent,"6",Unknown,Manual
a84811343e339cfa4863f5835597d44a,VOLKSWAGEN,Beetle,"6",Unknown,Manual
"5bcadbde26d93fbee54f19927b60c516",VOLKSWAGEN,Beetle,"6",Unknown,Manual
"84b6211d2d3390f91f9e7b8fc51d072c",VOLKSWAGEN,CC,"6",Unknown,Automatic
a9dd8926d8c76e56ac5db3ad104ff1fa,HONDA,CIVIC,"1",Unknown,Continuously Variable
"5a840c40b68304f4b49708a4818ffa55",TOYOTA,COROLLA,"1",Unknown,Continuously Variable
b54783afc1a7b90b36c381a6d39f8bce,TOYOTA,COROLLA,"1",Unknown,Continuously Variable
"6534458168a946a0dff2ea56602ddc44",TOYOTA,COROLLA,"1",Unknown,Continuously Variable
"55b661c3eddd66f3d2ce87d9739b008b",TOYOTA,COROLLA,"1",Unknown,Continuously Variable
ec84a59acbcb8aaeb99c5fd2c03c5399,TOYOTA,COROLLA,"1",Unknown,Continuously Variable
e5513038a61fb1f2595b8b14f68dc8cc,TOYOTA,COROLLA,"1",Unknown,Continuously Variable
"8957ee513b0d9f7fd04785849bd8fa09",CHEVROLET,CRUZE,"6",Unknown,Automatic
d1603fa5deeebac85402b421f21a8b0c,CHEVROLET,CRUZE,"6",Unknown,Automatic
"940956a196694a8bc4900dc16025f723",CHEVROLET,CRUZE,"6",Unknown,Automatic
d51d762e6f2c2b47316c352f8d6eaa83,MAZDA,CX-5,"6",Unknown,Manual
"646c874a9391409eb14237ad18c98bf1",JEEP,Cherokee,"9",Unknown,Automatic
ba0f1da429479b5fde24e248b286f2ec,JEEP,Cherokee,"9",Unknown,Automatic
"5e868e8548a674cbde180ef290f14757",JEEP,Cherokee,"9",Unknown,Automatic
"853df617024d7559d42df2329005544c",JEEP,Cherokee,"9",Unknown,Automatic
b20893a9a8e82fffec0c37d6ae2c5b56,HYUNDAI,Elantra,"6",Unknown,Manual
"0fb574646813239133aa459a83b94f1d",FORD,FIESTA,"5",Unknown,Manual
aae4459bc512b5239dc48dfebb96b0b2,FORD,FIESTA,"5",Unknown,Manual
"27f08ff935ff0b5f1e638399129c93c6",FORD,FIESTA,"5",Unknown,Manual
"0b9e0daa4ab9daec01c4a9abb5bab41d",FORD,FIESTA,"5",Unknown,Manual
"589cf57b12cb1ac6287a0f9d357c785a",FORD,FIESTA,"5",Unknown,Manual
b620350c64734f35e839ae01406b95d1,FORD,FIESTA,"5",Unknown,Manual
a3a7b314ba42a539b13ec32ab8636d10,FORD,FIESTA,"5",Unknown,Manual
e0c842655e9cf77a14eb14ef3ec107cc,FORD,FIESTA,"5",Unknown,Manual
e66dbd8212124ef1d17465815b42eb6c,FORD,FIESTA,"5",Unknown,Manual
"4b6c003f5f2f592bd3b2bc373a6840cc",FORD,FIESTA,"5",Unknown,Manual
"0b7aca4abd6dfda04d7378f9ed07fdbb",FORD,FIESTA,"5",Unknown,Manual
"02297abbda6d13bb4353aa4144eb6954",FORD,FIESTA,"5",Unknown,Manual
c0702fd7460406889a93acb3d1267763,FORD,FIESTA,"5",Unknown,Manual
d86f1b5ce04269b4407e1c5202da10ea,FORD,FOCUS,"6",Unknown,Automated Manual
a73865a686e8dffd250c15d17ebd3230,FORD,FOCUS,"6",Unknown,Automated Manual
dbfde6498867627bbfe040e592f42d3b,FORD,FOCUS,"6",Unknown,Automated Manual
"83bb2707c476da7556f3b6112826fda7",FORD,FOCUS,"6",Unknown,Automated Manual
"4e709abe0327f5acae862330a07f626b",FORD,FOCUS,"6",Unknown,Automated Manual
"517affdd5c62bebc175caf8e100f2a8b",FORD,FOCUS,"6",Unknown,Automated Manual
"4102786f0fde63c1a4cdfd5a032757bc",FORD,FOCUS,"6",Unknown,Automated Manual
"0e26277bb51e6ec078ed6076e29c36a1",FORD,FOCUS,"6",Unknown,Automated Manual
"5b9b1f20933329bc2b7d1b2fa9d20e8b",FORD,FOCUS,"6",Unknown,Automated Manual
"0c533b94e04633eb76616aadaff66f91",FORD,FOCUS,"6",Unknown,Automated Manual
aae5e761e9f5573ba6b4c9e6df74b543,FORD,FOCUS,"6",Unknown,Automated Manual
"307b2e32574cf3562d98212d75b2528f",FORD,FOCUS,"6",Unknown,Automated Manual
d65610660554e52f25015c64607e1719,FORD,FOCUS,"6",Unknown,Automated Manual
"4b331c49ecc7631122aa68cc1a3c2633",FORD,FOCUS,"6",Unknown,Automated Manual
a31436c7b53db74986d5691601da17d7,FORD,FOCUS,"6",Unknown,Automated Manual
"1520d11f5bf76db12dcf92384f6dc173",FORD,FOCUS,"6",Unknown,Automated Manual
"311f36edfbe2de37e6138223fa62a9d7",FORD,FOCUS,"6",Unknown,Automated Manual
af0148f820ada96e0b76d8e839f4061f,FORD,FOCUS,"6",Unknown,Automated Manual
"8c4862477dbec9d6fa7323ebc98d1918",FORD,FOCUS,"6",Unknown,Automated Manual
"965401b8a0b0ac12c86b687903722d00",FORD,FOCUS,"6",Unknown,Automated Manual
"32678a4bc080d914ee18ac5fcb073e0a",VOLKSWAGEN,Golf,"5",Unknown,Manual
eeac8c60ca7c85539a68fd67580ed939,VOLKSWAGEN,Golf,"5",Unknown,Manual
"034152427e35ccaa233075152851d107",VOLKSWAGEN,Golf,"5",Unknown,Manual
"321f139a449806d179a82d4a564c4dd7",VOLKSWAGEN,Golf,"5",Unknown,Manual
"1dc50510747b9d782e8b5b916a0b779f",VOLKSWAGEN,Golf,"5",Unknown,Manual
"56a37754065b5f37cba4b4e16e7c3c3b",VOLKSWAGEN,Golf,"5",Unknown,Manual
"5127083ea35b13a1c1da59eed48fb8a8",VOLKSWAGEN,Golf,"5",Unknown,Manual
"7e30d8deb418dfe5a2afc4aa5a108af8",VOLKSWAGEN,Golf,"5",Unknown,Manual
a9b73317ad2ff9be80ce427bb7e6d273,VOLKSWAGEN,Golf,"5",Unknown,Manual
d104ac568135afed9cbbb1a413a6804e,VOLKSWAGEN,Golf,"5",Unknown,Manual
"63c54c81d812852608ee1f3375bf2eef",VOLKSWAGEN,Golf,"5",Unknown,Manual
"855170b630ea4a426ac148eb606247f4",VOLKSWAGEN,Golf,"5",Unknown,Manual
"05b24cc96afc580424cf250733f3844b",VOLKSWAGEN,Golf,"5",Unknown,Manual
"12828806f796c2c2dda17a4b29ffee10",VOLKSWAGEN,Golf,"5",Unknown,Manual
c8f4f6a289316118956312ae1b919b57,VOLKSWAGEN,Golf,"5",Unknown,Manual
"25964ca82182ed19fa3dd9d5d627d01b",VOLKSWAGEN,Golf,"5",Unknown,Manual
"2f1f9c9674126b684fbf6b3e41e1556f",VOLKSWAGEN,Golf,"5",Unknown,Manual
"3a647da01e13da6f159b524e5b679f67",VOLKSWAGEN,Golf,"5",Unknown,Manual
d565591c17d45e7a1bcc7b7ef15033d5,VOLKSWAGEN,Golf,"5",Unknown,Manual
"452ba8a491e5d9f604524808aefc3630",VOLKSWAGEN,Golf,"5",Unknown,Manual
"45525fd03c55e28073d7cc06f87f7abd",VOLKSWAGEN,Golf,"5",Unknown,Manual
bf7eb22373c172eafe7463c968ae990b,VOLKSWAGEN,Golf,"5",Unknown,Manual
"2125ea307d0bc516025f6ecb88cf6d94",VOLKSWAGEN,Golf,"5",Unknown,Manual
"0079946af47c663781d5778af8d6f6a6",VOLKSWAGEN,Golf,"5",Unknown,Manual
"7da3733caa499ffb6a6d7f0d3543be77",VOLKSWAGEN,Golf,"5",Unknown,Manual
"6cb10af8e5ba3082decfbb01a1b23da6",VOLKSWAGEN,Golf,"5",Unknown,Manual
c136bb5a5092c096ddca074072e4c561,VOLKSWAGEN,Golf,"5",Unknown,Manual
ce232ebcbfd0a552373dbaf40789d521,VOLKSWAGEN,Golf,"5",Unknown,Manual
b8ccfd59b6786d13c13d5f4fbef9c8fa,VOLKSWAGEN,Golf,"5",Unknown,Manual
"28e64d77e565dc02b6901d6d2ffb18fa",VOLKSWAGEN,Jetta,"6",Unknown,Manual
"5b2a04a7ec3b17d214c07066f119ea91",BMW,M3,"6",Unknown,Manual
cc6d8c5d2f75483ac397abbcc86b6c4c,BMW,M3,"6",Unknown,Manual
"58359a6ccbe6eefc4ad27427eb4c388c",MAZDA,MAZDA2,"6",Unknown,Semi-Automatic
e172721b1fbbf5129b357db38da496b4,MAZDA,MAZDA3,"6",Unknown,Manual
c2bc71f7bf33d0f1f2938d7abab7120c,MAZDA,MAZDA6,"6",Unknown,Semi-Automatic
d964987463c5b4c8e5b8dc9f2a981d6c,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
f4f8c8feaf8ad4c1d04a702f87a5e8d5,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
f7f8cc142300eb4cbbaed9a5dc0d474b,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"6f0eb083a0fb55dda5b7d2db40d5ce07",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
b83bb206f299a279f85030fcbacd7531,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
"084331655c410750ccbdea4cae2ea61c",VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
b734c027da94d1a0a60108e3e3c50571,VOLKSWAGEN,Passat,"6",Unknown,Semi-Automatic
adec06544f436af148d93cbe915fbe8f,AUDI,Q5,"8",Unknown,Semi-Automatic
"03dd3089b9f9fa31a49ccea32c5ad069",TOYOTA,RAV4,"6",Unknown,Automatic
b0ab68349113c0a6b1eadeb2a834b30c,KIA,Rio,"6",Unknown,Manual
"6f4c70c95cc1f4233c02ab620186683c",AUDI,S3,"6",Unknown,Automated Manual- Selectable (e.g. Automated Manual with paddles)
ecaff76051623293d2cc0520ea2ef1e9,AUDI,S5,"7",Unknown,Automated Manual
"1d28b9fbc6b3fd6db54652cda0b28530",HYUNDAI,Santa Fe,"6",Unknown,Automatic
"9ac7784231cf61cba821390bcf200e27",KIA,Sorento,"6",Unknown,Semi-Automatic
b1dcc62355ea7cf1d76e1483fb7748af,KIA,Soul,"6",Unknown,Semi-Automatic
"45ce4b3f476473069948c0142fff5a31",KIA,Sportage,"6",Unknown,Semi-Automatic
"1d91aaa7e6ec58f4420df517dbe25355",KIA,Sportage,"6",Unknown,Semi-Automatic
"8423f31aaa954baeeb54f4277e2da9c6",KIA,Sportage,"6",Unknown,Semi-Automatic
"3d07306516a63697d200962dfba155c7",CHEVROLET,TRAX,"6",Unknown,Semi-Automatic
"2a2eda774669c4e446a839427e96c571",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"87890706258bc0c86ffc483dd029568a",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"5e760893ec2fbd5d39deaae2c4a2a786",VOLKSWAGEN,Tiguan,"6",Unknown,Semi-Automatic
"74dc0a77a6617576365831621fc015bd",HYUNDAI,Tucson,"6",Unknown,Semi-Automatic
"209d1d166fe5ad23416660a60722f4c8",JAGUAR,XJ,"8",Unknown,Semi-Automatic
"0cfb701695a894d6f23e275a71cdcab1",TOYOTA,YARIS,"4",Unknown,Automatic
"3e9c0fcce23738010bca0e3441f6c518",TOYOTA,YARIS,"4",Unknown,Automatic
ef9dffb607a18a2d151e7a21044565bb,TOYOTA,YARIS,"4",Unknown,Automatic
fde73e71b72330c0a9ad40b69a7456e3,TOYOTA,YARIS,"4",Unknown,Automatic
cef950e730f916524b89bde96af436ef,TOYOTA,YARIS,"4",Unknown,Automatic
a94e1b22dc2ccfb6a32b7f495e458003,TOYOTA,YARIS,"4",Unknown,Automatic
"8d88f5d43f84c2b9ed293eb876d6a9bc",TOYOTA,YARIS,"4",Unknown,Automatic
"4eaf8d2f15bc30e5c87f7d0e74fa4679",TOYOTA,YARIS,"4",Unknown,Automatic
"312b45348023bd01af66af4704846a50",TOYOTA,YARIS,"4",Unknown,Automatic
"25ad576bfd0e957dc55a342370608f30",ALFAROMEO,"","",Unknown,""
"3fe2a9e8cbed0e21628cf0db7968cb1a",ALFAROMEO,"","",Unknown,""
"55b4ebcebd007791230aeadaf44e01ec",ALFAROMEO,"","",Unknown,""
"4a97eb45ad053018c1a97b27d5b91b91",ALFAROMEO,"","",Unknown,""
"022ac1d61ece1b2c6675816fade9440e",ALFAROMEO,"","",Unknown,""
f40de8f9b072d5767aad466acabd8ef4,ALFAROMEO,"","",Unknown,""
"741ec125aebdc619fd43c47b68f02dd4",ALFAROMEO,"","",Unknown,""
"523079fff882474ea9927f4c010cdfa8",ALFAROMEO,"","",Unknown,""
"35ec5c86890f7732623a7099ebda16a0",ALFAROMEO,"","",Unknown,""
"0f07545ecea2ea81b5377de2eed22359",AUDI,"","",Unknown,""
ee5ba4c1a2ec2bf871ddb03b346b8af5,AUDI,"","",Unknown,""
"1087706d4605b7984bdc041827cecfd1",AUDI,"","",Unknown,""
ac2035793f9ff58fbec2443a77dbe709,AUDI,"","",Unknown,""
"71c6cff398f8476fffc6e11c6683fa8a",AUDI,"","",Unknown,""
"4ff375acbac0abb1519fe8694ad52998",AUDI,"","",Unknown,""
"95c0fc7d54bac00f510638d334ff3e5e",AUDI,"","",Unknown,""
"200a5e60244daef4b64f6dee710c0585",AUDI,"","",Unknown,""
"4d7c1d3a137e479ccd0832b8ce507953",AUDI,"","",Unknown,""
fd9933b72c437cb1a478402b6c9c2ba5,AUDI,"","",Unknown,""
"117f09b33592d94fc7e85f60db7d1789",AUDI,"","",Unknown,""
a4f520f930b1adc0395a71f53adf198b,AUDI,"","",Unknown,""
aa4e75ba244fe1cda7ab42d4e14c1a59,AUDI,"","",Unknown,""
c264c033c5805ed55e883b9e97434755,BMW,"","",Unknown,""
"73c47a1efc0c5a4367123f81ecfdd844",BMW,"","",Unknown,""
bd74e29fdfe55bcfb724f5bab27d9c6d,BMW,"","",Unknown,""
"5801efb2c1ba1db103694c8d1b574c04",BMW,"","",Unknown,""
"01edf75c6e619704af017fb98b34e582",BMW,"","",Unknown,""
b8f91f8650b03f0161bbf187c59de8e2,BMW,"","",Unknown,""
"0d5eb17cf0bbbf54e6f86553117826e7",BMW,"","",Unknown,""
"0fe05e822c9310c1b1978a46b04a66c3",BMW,"","",Unknown,""
be0c8e06373945480017f10511bb34a9,BMW,"","",Unknown,""
"39fc61f1e6f47b42368f7ec4f98a9ec2",BMW,"","",Unknown,""
"137696f9c3a2395eff98bf9dab7315a6",BMW,"","",Unknown,""
"358d026c14573c9b30f5ca8959818ebe",BMW,"","",Unknown,""
"71c8aa21779382426c91f1b36681fdf0",BMW,"","",Unknown,""
a6c7a2cd870f7097e21ed62dd3189c72,BMW,"","",Unknown,""
ec00d0f7d575400971b31dfdc255be6b,BMW,"","",Unknown,""
"0e360a2ac2c693dcdb6b7cd3d0626c5e",BMW,"","",Unknown,""
"60de8640e2341abfbbb82b00cb14739d",BMW,"","",Unknown,""
"8e5db7daf4e75968accf90193d21f760",BMW,"","",Unknown,""
"5ef218e20ffb58746957e0a3b128cae4",BMW,"","",Unknown,""
"48a21c92a247aec2eaf410b0c3698135",BMW,"","",Unknown,""
"0180ede8992f1fe357366f480c8a7efd",BMW,"","",Unknown,""
f3a81eaa564576b18dce180d2cf2550f,BMW,"","",Unknown,""
"66bdc1afa94ce0c8958860620ae997a6",BMW,"","",Unknown,""
"69dc5dde6b838396de3a2bf1df76e536",BMW,"","",Unknown,""
"0e4a8f4cbe653862b4297a257ed88a2f",BMW,"","",Unknown,""
"0b459305ba8dccf06d36b12f3e7b1b52",BMW,"","",Unknown,""
"436d6fc7eae0ef8a6c3700390163d757",BMW,"","",Unknown,""
"8400850e3dce7cf8c6478fc474ae1d62",BMW,"","",Unknown,""
ce3f602e3083ecdebcf88b257fb9abb6,BMW,"","",Unknown,""
bdf916a62ab8f87c5dfdb7f120fc1950,BMW,"","",Unknown,""
"7f02a2cb1587a9955e7d48d6d7b9a926",BMW,"","",Unknown,""
dc3124121b9f362033a1fe974d71c874,BMW,"","",Unknown,""
fc57c22b4a511d2a514a508816e35d63,BMW,"","",Unknown,""
cd0822dfcc8e47dc0e96f18d12d93c2e,CHEVROLET,"","",Unknown,""
cee8e11af004abdc35425b60f910c13c,CHEVROLET,"","",Unknown,""
b5f275e4f6b3de28373f4c84fb4e72cd,CHEVROLET,"","",Unknown,""
"7d91d329f556dd778a477d5af2ce9366",CHEVROLET,"","",Unknown,""
f68c794ef0e91b285c347d7661f58c9c,CHEVROLET,"","",Unknown,""
dbd85cf6358a516d95e78a0e3f6f2a9a,CHEVROLET,"","",Unknown,""
c007c6c712ddb17a6c7874fc8ee85c21,CITROEN,"","",Unknown,""
a71ec811ecf99cdab540d0471268d772,CITROEN,"","",Unknown,""
"0cb81df92b3b0dda33e59d3e89b0c0bd",CITROEN,"","",Unknown,""
"3edebef4350d55aa6d107003fd4244b8",CITROEN,"","",Unknown,""
"1d85aec0e2cc816e27286e05ec9f9d60",CITROEN,"","",Unknown,""
a6d02081fe2534eaa2799e527bc8be9a,CITROEN,"","",Unknown,""
a98e9c6090fdcd088a47e366b96f384e,CITROEN,"","",Unknown,""
"6ec3c0038defe53392fb3d432f048aa1",CITROEN,"","",Unknown,""
"680e302f8e13ef1f3c270d2b8c8b7cb8",CITROEN,"","",Unknown,""
adfe0c5b4478dcb8c9170c59c27f1766,CITROEN,"","",Unknown,""
"6a62c114ef8be211e81f825c2006a677",CITROEN,"","",Unknown,""
"4a842ee9bcb75d819b7b8882b8bb2375",CITROEN,"","",Unknown,""
e361a50315192f7b6e74b9dc64c6b6d7,CITROEN,"","",Unknown,""
"020e95c763a86a4347ad6dbda369a3da",CITROEN,"","",Unknown,""
c3f434db3e2db019da84aaa2bdc04d44,CITROEN,"","",Unknown,""
e52c40b63cf16fbfae566c06f5850ce0,CITROEN,"","",Unknown,""
"57f55c0571d33ffb4af2b15588627102",CITROEN,"","",Unknown,""
aaec48509aa6b43fdffa01211b090d36,CITROEN,"","",Unknown,""
"6db22059b958fc3e1505eec5ad89700f",CITROEN,"","",Unknown,""
"0148317a7e30edcbb994ce6faf2f20ff",CITROEN,"","",Unknown,""
"4b02956f71d7d3e22f0d1c9a3f84ea9d",RENAULT,"","",DIESEL,""
"8871a1dc58cf441ee33759a4e1262d03",CITROEN,"","",Unknown,""
"456ee25331a9475179e5b7023fd7cad5",CITROEN,"","",Unknown,""
ccb874d394a60d3740a5a12872eae514,CITROEN,"","",Unknown,""
f4c871c4c3733b4059c981d990e047cf,CITROEN,"","",Unknown,""
"419678fab0f9fb6a2ce245007fe41f22",CITROEN,"","",Unknown,""
b394587276f4ca5663bddd9066c122ad,CITROEN,"","",Unknown,""
"80e3758b2ace6786980fd0850dd9d5dd",CITROEN,"","",Unknown,""
d3207feee91b4e1e36d0721d484dd657,CITROEN,"","",Unknown,""
"8dc71e43d27717adcd691ea51134ac36",CITROEN,"","",Unknown,""
e24199af64c02378a13cc82c72a11dc9,CITROEN,"","",Unknown,""
"348cec98f274846a8a195d987264757c",CITROEN,"","",Unknown,""
aaa5b7bc9dba48d6666c72eb8dfbe750,CITROEN,"","",Unknown,""
"6f930c233350380c2a74693153899e78",CITROEN,"","",Unknown,""
ab13979fa054047238330d5f64cd1ddb,CITROEN,"","",Unknown,""
cef033b9d5a3d08779169213b9e810af,CITROEN,"","",Unknown,""
d00639a7b8708e5b0d496d310de16b7e,CITROEN,"","",Unknown,""
fa0c6384fb1d1182dcd579c159b0a11a,CITROEN,"","",Unknown,""
e6b652120c626111cd85a8a5f30c6a89,CITROEN,"","",Unknown,""
"4f42c6f80744f3ca804023bee563065b",CITROEN,"","",Unknown,""
b675056fc08e056a0e8ee60ab73bc169,CITROEN,"","",Unknown,""
a3e3d093381512a8aa791fa67cd2dc68,CITROEN,"","",Unknown,""
fbfcd06bf195fba46375fa56566012a6,CITROEN,"","",Unknown,""
"8984d87bbc44f18bc572ec22dae80b37",CITROEN,"","",Unknown,""
"7d0f92dd22388f7d8eee3dc6c6cda611",CITROEN,"","",Unknown,""
"2fd821f8b02c21e5779f98170493bfd8",CITROEN,"","",Unknown,""
"26ab49a4ed03a052ef55a4450dc3732c",CITROEN,"","",Unknown,""
"9159f2cc17aa5084aaa0bee54335b1b7",CITROEN,"","",Unknown,""
"3a72fcdbc8acb15604bbb55231a38d08",CITROEN,"","",Unknown,""
"25c77c2482d516513bb0971969227d26",DACIA,"","",Unknown,""
"51950cb6a725dc513db37936f4a9ef94",DACIA,"","",Unknown,""
b8b62257677eabde0d3f2e3955d8ae9e,DACIA,"","",Unknown,""
"706aeb10093ee1130d38739d07c70480",DACIA,"","",Unknown,""
"14088708fdf819e3696bb0c2b8e3c2c7",DACIA,"","",Unknown,""
"2f4005e0585fbcf70d833bc94837ba23",DAEWOO,"","",Unknown,""
e9a287eeae1c7b3dd6943f1e55839cfe,DAEWOO,"","",Unknown,""
"9a912d42c97fde37f643c9d94f21f70a",DAEWOO,"","",Unknown,""
a6b6af9a7a7dca08cfc3b1682cb5f4b1,DATSUN,"","",Unknown,""
"3ad781e1dbdd26b3e8820648404e7fcf",FIAT,"","",Unknown,""
"66508ec5127dd0cfcfb8508fec9e6aae",FIAT,"","",Unknown,""
"9a6ff72c9a7172e0a57ad94d1c6d98fb",FIAT,"","",Unknown,""
"1479d4fa7915400c721bc339fbfc6820",FIAT,"","",Unknown,""
e6c2ede3b0bd9cf1a4dd4065388ab1d8,FIAT,"","",Unknown,""
"921e617043dac5d25fb13d11e319c380",FIAT,"","",Unknown,""
b73ef046f4d8b295e788a01c50e32dde,FIAT,"","",Unknown,""
"57d06d7743e9b0336dd70d1cacb6f64a",FIAT,"","",Unknown,""
b132265fd431c469232be67a0b3c6efc,FIAT,"","",Unknown,""
"02fa9a9065dbcd38b056577fa7c8b891",FIAT,"","",Unknown,""
c1eec60e5b3ac95a63602577e4af543f,FIAT,"","",Unknown,""
"5face134221cc3c1175c09da89632a01",FIAT,"","",Unknown,""
fb2c830ebcedbc57f87eb65bef2dcddb,FIAT,"","",Unknown,""
"8e2c6c1c8f197db32acd20a379485feb",FIAT,"","",Unknown,""
"0b1d1049bff23681f96c79f5d5b50142",FIAT,"","",Unknown,""
e87084b1c4d9f4c9607ba7d9f1cebdf2,FIAT,"","",Unknown,""
e4a5529454c06c27e3e49bb7e10e4f05,FIAT,"","",Unknown,""
"8252fa236e441c4abbe395ad3f5f5739",FIAT,"","",Unknown,""
"280b3440de74c088b58fa9c755e30e9f",FIAT,"","",Unknown,""
"04209a69f8fd1eed6c34d9901157af4a",FIAT,"","",Unknown,""
e9e9ce2c9e97f80a789b8099dda84e30,FIAT,"","",Unknown,""
bc11a5ebd06e15020bf53fdf97eae7c5,FIAT,"","",Unknown,""
b2cde954e74d6305e5d558e3b45c85c5,FIAT,"","",Unknown,""
d9e1f19098cb3b45369f09f43dc7fc07,FIAT,"","",Unknown,""
"7fce8f49a246f38d79a59c0468147498",FIAT,"","",Unknown,""
d443060164a8c4cd916be5e8aa81df04,FIAT,"","",Unknown,""
"2c792e346d9307b8b7b72606eb264b71",FORD,"","",Unknown,""
afa60771118760427947df5a34b266a4,FORD,"","",Unknown,""
"929dd71e3d9166f41d9e16df8f08a6dd",FORD,"","",Unknown,""
"2fc378d9da06bac80a926bb4cc99b36f",FORD,"","",Unknown,""
"96ce4392b119e6f18f3c9668b4608390",FORD,"","",Unknown,""
"241b939101bd000ba11579b1d0d35b60",FORD,"","",Unknown,""
"8e4cfd4949059a2508a9da1157241ccf",FORD,"","",Unknown,""
"69715f464484cbf7119e9ad50146cf26",FORD,"","",Unknown,""
"99e510bb51b579a71fe27bbc75eb807f",FORD,"","",Unknown,""
"680cd12bef41ed56701fd098148ffc70",FORD,"","",Unknown,""
aa49ca36ebf03a9230132f0e433d9ec6,FORD,"","",Unknown,""
"64bd6c41212fea9edcdff44add42ce60",FORD,"","",Unknown,""
e73bc3763b5d846f17f33c7e3f05f679,FORD,"","",Unknown,""
"9f66066083a10bceff355cd386798a4c",FORD,"","",Unknown,""
"6c97d52371ae1cb7c8facfe0f5caa18e",FORD,"","",Unknown,""
e63a22d4889dbfd3664a980c16dd8634,FORD,"","",Unknown,""
